scopus_source_id,print_issn,real _frequency,journal_website,e_issn,real_review_time
21100857397,1941627X,,,19416288,
21100857424,,,,22394303,
21100857591,23740353,Quarterly,http://tsas.acm.org/index.cfm,23740361,
21100862637,,,,22108327,
21100863113,19478208,Quarterly,http://www.igi-global.com/gateway/journal/1169,19478216,
21100863714,21557098,Quarterly,http://www.igi-global.com/gateway/journal/41023,21557101,
21100864387,19479263,Quarterly,http://www.igi-global.com/gateway/journal/1149,19479271,
21100865401,15372456,,,19435932,
21100868216,25396161,,,25396218,
21100868821,,,,22969144,
21100870845,,,,21974314,
21100872775,17453194,,,17453208,
21100873337,,,,21943206,
21100874186,,,,24699322,
21100875801,,,,20567189,
21100881468,23294949,Quarterly,http://topc.acm.org/index.cfm,23294957,
21100886132,,,,24709476,
21100894112,21532974,,,23327383,
21100899523,24721840,Quarterly,http://www.tandfonline.com/loi/hiap21,24721832,
21100900379,,,,23773766,
21141,220434,Bi-monthly,https://asmedigitalcollection.asme.org/dynamicsystems,15289028,
21451,15414914,Semi-annual,http://www.ncolr.org/issues/jiol,,15 weeks
21579,10407790,Monthly,http://www.tandfonline.com/loi/unhb20,15210626,
22140,0364765X,Quarterly,https://pubsonline.informs.org/journal/moor,15265471,
22206,15677818,Quarterly,http://www.springerlink.com/content/108905/,15729796,
22238,0030364X,Bi-monthly,https://pubsonline.informs.org/journal/opre,15265463,
22315,16174909,Bi-monthly,http://www.springerlink.com/content/106503/,16174917,
22476,7168756,,,7180764,
22545,10002383,Bi-monthly,,,
22679,10065911,,,,
22798,10000054,,,,
23018,9579656,Quarterly,http://booksandjournals.brillonline.com/content/18784712,18784712,
23054,10493301,Quarterly,http://tomacs.acm.org/,15581195,
23087,1784617,Monthly,http://www.springerlink.com/content/100117/,14320541,
23453,13862073,Monthly,http://eurekaselect.com/,18755402,
23604,1692607,Monthly,http://www.elsevier.com/locate/cmpb,18727565,
23671,1676393,Monthly,http://www.journals.elsevier.com/speech-communication/#description,18727182,
23706,15320464,Monthly,https://www.sciencedirect.com/journal/journal-of-biomedical-informatics/issues,15320480,
23871,9332790,Quarterly,http://www.springerlink.com/content/100359/,14321378,
24201,9574174,Semi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/939/description#description,18736793,
24208,13892576,Quarterly,http://www.springerlink.com/content/104755/,15737632,
24222,1389130,Monthly,http://www.springerlink.com/content/101080/,15882861,
24364,15462218,Monthly,http://www.techscience.com/cmc/,15462226,
24407,0010485X,Monthly,http://www.springerlink.com/content/103076/,14365057,
24501,14200597,Bi-monthly,http://www.springerlink.com/content/101744/,15731499,
24593,3645916,Quarterly,https://www.journals.elsevier.com/calphad,18732984,
24595,1697439,Monthly,http://www.journals.elsevier.com/chemometrics-and-intelligent-laboratory-systems/#description,18733239,
24600,981354,Monthly,http://www.journals.elsevier.com/computers-and-chemical-engineering/,18734375,
24619,0920654X,Monthly,http://www.springerlink.com/content/102928/,15734951,
24623,2196336,Bi-monthly,http://www.worldscinet.com/jtcc/jtcc.shtml,17936888,
24756,3406253,Bi-monthly,http://match.pmf.kg.ac.rs/,,
24807,9252312,Semi-monthly,http://www.journals.elsevier.com/neurocomputing/#description,18728286,
24927,14689367,Quarterly,http://www.tandfonline.com/loi/cdss20,14689375,
24932,1782312,Monthly,http://www.degruyter.com/view/j/auto,,
25022,15361268,Quarterly,https://ieeexplore.ieee.org/servlet/opac?punumber=7756,15582590,
25040,10919856,Quarterly,https://pubsonline.informs.org/journal/ijoc,15265528,
25053,15209202,Bi-monthly,http://www.computer.org/portal/web/computingnow/itpro,1941045X,
25397,10001026,,,,
25479,15986446,Monthly,http://www.springer.com/engineering/robotics/journal/12555,20054092,
25495,12696935,,,,
25507,3505596,Quarterly,http://www.informatica.si/,,
25509,8905401,Bi-monthly,http://www.journals.elsevier.com/information-and-computation/#description,10902651,
25531,1070986X,Quarterly,http://www.computer.org/portal/web/computingnow/multimedia,19410166,
25612,14634201,Quarterly,http://ijcd.quintessenz.de/,,
25631,13614568,Quarterly,http://www.tandfonline.com/loi/tham20,17407842,
25710,1630563,Monthly,http://www.tandfonline.com/loi/lnfa20,15322467,
25862,9251022,Monthly,http://www.springerlink.com/content/100256/,15737586,
25879,14220067,Semi-monthly,http://www.mdpi.com/journal/ijms,,11 weeks
25978,10179909,Quarterly,http://spie.org/jei,1560229X,
2600147402,13881957,Quarterly,http://www.springerlink.com/content/103461/,15728439,
26004,1531636X,Quarterly,http://www.ieee.org/,15580830,
26132,10009000,Bi-monthly,http://www.springerlink.com/content/1000-9000/,18604749,
26183,2664909,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2729,13652729,
26540,1489267,Quarterly,http://www.mitpressjournals.org/cmj,15315169,
26621,10437398,Quarterly,https://asmedigitalcollection.asme.org/electronicpackaging,15289044,
26644,1063293X,Quarterly,http://cer.sagepub.com/,15312003,
26693,13301365,,,,
26801,8912017,Quarterly,http://www.mitpressjournals.org/loi/coli,15309312,50 weeks
26941,405833,Bi-monthly,http://www.springerlink.com/content/100341/,15737187,
26985,231584,Bi-monthly,http://www.springerlink.com/content/0023-1584/,16083210,
27187,1045926X,,,10958533,
27188,10943501,Tri-annual,http://www.lltjournal.org/,,53 weeks
27237,10636692,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=90,15582566,
27277,10848045,Semi-monthly,https://www.journals.elsevier.com/journal-of-network-and-computer-applications,10958592,
27676,2196867,Quarterly,http://www.worldscientific.com/worldscinet/jams,17936896,
27686,10012400,,,,
27728,17422876,,,,
27871,15320626,Semi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1532-0634,15320634,
27873,15227383,,,,
28077,1291831,Monthly,http://www.worldscinet.com/ijmpc/ijmpc.shtml,17936586,
28347,15261719,,,,
28454,3321649,Bi-monthly,http://www.emeraldinsight.com/loi/compel,,
28456,9257721,Monthly,http://www.journals.elsevier.com/computational-geometry/#description,1879081X ,
28494,207160,Monthly,http://www.tandfonline.com/loi/gcom20,10290265,
28497,2665611,Monthly,http://iopscience.iop.org/0266-5611/,13616420,
28499,13826905,Bi-monthly,http://www.springerlink.com/content/102924/,15732886,
28511,13873954,Bi-monthly,http://www.tandfonline.com/loi/nmcm20,17445051,
28642,15261492,Monthly,http://www.techscience.com/cmes/2018/index2018.html,15261506,
28704,9650393,Bi-monthly,http://iopscience.iop.org/0965-0393/,1361651X,
29114,0305215X,Monthly,http://www.tandfonline.com/loi/geno20,10290273,
29161,9242716,Monthly,http://www.journals.elsevier.com/isprs-journal-of-photogrammetry-and-remote-sensing/#description,18728235,
29556,2197200,Bi-monthly,http://www.worldscinet.com/jbcb,17576334,
29805,190578,Bi-monthly,http://www.journals.elsevier.com/isa-transactions/#description,18792022,
30232,0424267X,Quarterly,http://ecocyb.ase.ro/2018a.htm,18423264,
30441,1681699,Monthly,http://www.journals.elsevier.com/computers-and-electronics-in-agriculture/#description,18727107,
3100147401,15749541,Bi-monthly,http://www.journals.elsevier.com/ecological-informatics/#description,18780512,
3200147702,17407494,,,17407508,
3200147819,15741192,Bi-monthly,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description,18731589,
36450,0142694X,Bi-monthly,http://www.journals.elsevier.com/design-studies/#description,18726909,
4100151705,16485831,Semi-annual,https://www.mii.lt/informatics_in_education/,23358971,20 weeks
4400151506,16874145,,,16874153,
4700152301,15564959,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1556-4967,15564967,
4700152490,18616410,Bi-monthly,http://www.springerlink.com/content/120019/,18616429,
4700152622,87563894,Bi-monthly,https://link.springer.com/journal/11528,15597075,
4700152722,7317131,Quarterly,http://www.tandfonline.com/loi/wtsq20,15553337,
4700152809,16831470,,,,
4700152823,15443574,,,,
5000153603,13465597,,,,
5000154502,14785951,Quarterly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1478-596X,1478596X,
5000157801,9601295,Monthly,http://journals.cambridge.org/action/displayJournal?jid=MSC,14698072,
5100155074,15499618,Monthly,https://pubs.acs.org/loi/jctcce?expanded=14,15499626,
5100155079,17518644,Semi-monthly,http://digital-library.theiet.org/IET-CTA,17518652,
5100155103,17511577,Quarterly,http://www.journals.elsevier.com/journal-of-informetrics/#description,18755879,
51658,13483447,,,,
5200152703,14768186,Bi-monthly,https://www.springer.com/engineering/control/journal/11633,17518520,
5200152822,18625347,Tri-annual,http://www.springer.com/content/120452/,18625355,
5300152202,17518628,Semi-monthly,http://digital-library.theiet.org/IET-COM,17518636,
5300152722,17381584,Monthly,http://www.techno-press.org/?journal=sss&subpage=5,17381991,
54666,14709503,,,17415225,
5700153460,10538801,Quarterly,https://link.springer.com/journal/12109,19364792,
57810,12962074,Quarterly,https://www.journals.elsevier.com/journal-of-cultural-heritage,17783674,
57844,16102940,Annual,http://www.springerlink.com/content/100529/,9485023,
5800179620,17475139,Tri-annual,http://www.tandfonline.com/loi/rtpe20,1475939X,
5800207506,17466172,Monthly,http://www.inderscience.com/jhome.php?jcode=ijmic,17466180,
5800207673,9583440,Tri-annual,http://journals.cambridge.org/action/displayJournal?jid=REC,14740109,
5800213394,13600834,Tri-annual,http://www.tandfonline.com/loi/cict20,14698404,
58655,16711793,,,,
6000152729,0024094X,Bi-monthly,http://www.mitpressjournals.org/loi/leon,15309282,
6000152745,9611215,Annual,http://www.mitpressjournals.org/loi/lmj,15314812,
6000153223,1477965X,Tri-annual,"http://www.intellectbooks.co.uk/journals/view-Journal,id=142/",17589533,
6100152807,17415357,Quarterly,http://www.inderscience.com/ijvcm,17415365,
6200180184,1007449X,,,,
6300153121,7181876,Tri-annual,http://www.jtaer.com/,,
6400153135,17510473,Annual,http://www.scfbm.org/,,17 weeks
6400153138,16875591,Annual,https://www.hindawi.com/journals/mse/,16875605,18 weeks
6400153154,16875249,Annual,https://www.hindawi.com/journals/jcse/,16875257,19 weeks
6400153175,1741539X,,,17415403,
6700153291,17520509,,,,
7000153205,17262135,Quarterly,http://www.iseis.org/jei,16848799,
7100153120,17881994,,,,
7900153143,17402123,,,17402131,
8300153137,17442621,,,1744263X,
88345,9255001,Monthly,http://www.springerlink.com/content/100288/,15732916,
88934,15487717,Quarterly,http://www.igi-global.com/gateway/journal/1075,15487725,
9000153101,15513955,,,15513963,
9000153105,1751570X,Quarterly,http://www.journals.elsevier.com/nonlinear-analysis-hybrid-systems/#description,18787460,
95101,15523098,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8860,19410468,
9700153238,9696016,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-3995,14753995,
11300153726,1088467X,Bi-monthly,https://www.iospress.nl/journal/intelligent-data-analysis/,15714128,
11700154323,15803139,Tri-annual,http://www.ias-iss.org/ojs/IAS/,18545165,15 weeks
12320,10847529,Monthly,http://www.opticsinfobase.org/josaa/home.cfm,15208532,
12961,10642307,Bi-monthly,http://www.springerlink.com/content/1064-2307/,15556530,
12984,9328092,Annual,http://www.springerlink.com/content/100522/,14321769,
130138,14332833,Quarterly,http://www.springerlink.com/content/1433-2833,14332825,
13024,0324721X,Semi-annual,http://www.inf.u-szeged.hu/actacybernetica/edb/index.xml,,
13803,9235965,Monthly,http://www.journals.elsevier.com/signal-processing-image-communication/#description,18792677,
14500154734,18645909,Quarterly,http://link.springer.com/journal/12065,18645917,
15109,9168532,,,,
17271,13618415,Bi-monthly,http://www.journals.elsevier.com/medical-image-analysis/#description,13618423,
17700155303,17558301,Quarterly,http://www.inderscienceonline.com/loi/ijbm,1755831X,
19400158515,18669956,Quarterly,http://www.springerlink.com/content/1866-9956,18669964,
19700166503,13430130,Bi-monthly,http://www.fujipress.jp/JACIII/index.html,18838014,
19700177336,18688071,Bi-monthly,http://link.springer.com/journal/13042,1868808X,
19700201529,18826695,,,,
19900191975,17528909,,,17528917,
21100198475,15775097,,,,
21100211724,18724981,Quarterly,http://www.iospress.nl/journal/intelligent-decision-technologies/,18758843,
21100211768,17529131,,,1752914X,
21100216567,20474938,Bi-monthly,http://digital-library.theiet.org/content/journals/iet-bmt,20474946,
21100217227,22286179,Quarterly,http://link.springer.com/journal/40998,23641827,
21100223313,20734212,,,20734239,
21100243801,22134794,Bi-monthly,https://brill.com/view/journals/msr/msr-overview.xml?rskey=zrSbvQ&result=1,22134808,
21100244604,,,,20793537,
21100259128,15576418,,,,
21100285411,2161024X,,,,
21100396507,21585571,Quarterly,http://content.iospress.com/journals/algorithmic-finance,21576203,
21100440516,,,,21507988,
21100464776,2311004X,,,23105070,
21100792090,20832567,Quarterly,https://www.degruyter.com/view/j/jaiscr,24496499,24 weeks
21100818502,23221437,,,23452773,
21100818722,22237038,,,22264116,
21100826268,15082806,Quarterly,https://journals.agh.edu.pl/csci,23007036,20 weeks
21100856541,,,,22137459,
21100863714,21557098,Quarterly,http://www.igi-global.com/gateway/journal/41023,21557101,
21100869486,20960433,,,20960662,
21100890645,24426571,,,25483161,
21100900151,,,,2313433X,
21100900379,,,,23773766,
23486,14329360,Quarterly,http://link.springer.com/journal/791,14330369,
23607,8956111,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/292/description#description,18790771,
23671,1676393,Monthly,http://www.journals.elsevier.com/speech-communication/#description,18727182,
24161,10773142,Monthly,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description,1090235X,
24254,1628828,Monthly,http://www.computer.org/portal/web/tpami,19393539,
24306,10512004,Monthly,http://www.journals.elsevier.com/digital-signal-processing/#description,10954333,
24310,2180014,Monthly,http://www.worldscinet.com/ijprai/ijprai.shtml,17936381,
24822,14337541,Quarterly,http://www.springerlink.com/content/103609/,1433755X,
24823,313203,Monthly,http://www.journals.elsevier.com/pattern-recognition/#description,18735142,
24825,1678655,Monthly,http://www.journals.elsevier.com/pattern-recognition/#description,18727344,
25535,10772626,Monthly,http://www.computer.org/portal/web/tvcg,19410506,
25548,1651684,Monthly,http://www.journals.elsevier.com/signal-processing/#description,18727557,
25549,2628856,Monthly,http://www.journals.elsevier.com/image-and-vision-computing/#description,18728138,
25592,10473203,Bi-monthly,http://www.journals.elsevier.com/journal-of-visual-communication-and-image-representation/#description,10959076,
25644,10547460,Quarterly,https://www.mitpressjournals.org/toc/pvar/27/2,15313263,
25962,13682199,Bi-monthly,http://www.tandfonline.com/loi/YIMS,1743131X ,
26146,1782789,Bi-monthly,http://www.springerlink.com/content/100388/,14322315,
26802,13812416,Quarterly,http://link.springer.com/journal/10772,15728110,
28501,9249907,Monthly,http://www.springerlink.com/content/100293/,15737683,
34202,1557170X,,,,
35932,8999457,Quarterly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1098,10981098,
4700151613,14738716,Quarterly,http://ivi.sagepub.com/,14738724,
4700152485,10546618,,,,
4700152490,18616410,Bi-monthly,http://www.springerlink.com/content/120019/,18616429,
5100155078,15722740,Quarterly,http://www.nowpublishers.com/CGV,15722759,
5400152646,17519659,Monthly,http://digital-library.theiet.org/IET-IPR,17519667,
5800208235,13875868,Quarterly,http://www.tandfonline.com/loi/hscc20,15427633,
7000153231,17519632,Bi-monthly,http://digital-library.theiet.org/IET-CVI,17519640,
72242,9205691,Monthly,http://www.springerlink.com/content/100272/,15731405,
87936,10036059,,,,
10300153313,15399087,Bi-monthly,http://acmtecs.acm.org/,15583465,
11400153333,19398018,Monthly,http://www.springerlink.com/content/1939-8018,19398115,
11900154399,15483924,Quarterly,http://www.igi-global.com/gateway/journal/1085,15483932,
12000154348,15483886,Quarterly,http://www.igi-global.com/gateway/journal/1091,15483894,
12100154406,15443566,Quarterly,http://taco.acm.org/,15443973,
12100157172,17411068,Bi-monthly,http://www.inderscienceonline.com/loi/ijes,17411076,
12189,1569190X,Bi-monthly,http://www.journals.elsevier.com/simulation-modelling-practice-and-theory/#description,18781462,
12262,9259856,Bi-monthly,http://www.springerlink.com/content/100266/,15728102,
12264,0167739X,Monthly,https://www.sciencedirect.com/journal/future-generation-computer-systems,18727115,
12300,10638210,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=92,15579999,
12305,3064379,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description,18736076,
12398,13837621,Monthly,http://www.journals.elsevier.com/journal-of-systems-architecture/#description,18736165,
12409,9236082,Quarterly,http://www.springerlink.com/content/100319/,15730824,
12492,10162364,Bi-monthly,http://jise.iis.sinica.edu.tw/pages/issues/past.html,,
12960,10715819,Monthly,https://www.journals.elsevier.com/international-journal-of-human-computer-studies,10959300,
12984,9328092,Annual,http://www.springerlink.com/content/100522/,14321769,
13130,9268782,Quarterly,http://www.springerlink.com/content/100257/,15737578,
13184,104655,Monthly,http://www.journals.elsevier.com/computer-physics-communications/#description,18792944,
13581,10638016,Quarterly,http://www.igi-global.com/gateway/journal/1072,15338010,
13646,10668888,Bi-monthly,http://www.springerlink.com/content/100392/,0949877X,
14411,14614111,,,17415179,
14965,1386145X,Quarterly,http://www.springerlink.com/content/101757/,15731413,
14966,2786125,Quarterly,http://www.journals.elsevier.com/journal-of-manufacturing-systems/#description,18786642,
15109,9168532,,,,
15300154801,16876172,,,,
15463,2721732,Bi-monthly,http://www.computer.org/portal/web/computingnow/micro,19374143,
15484,1206212X,,,,
15552,1419331,Bi-monthly,http://www.journals.elsevier.com/microprocessors-and-microsystems/#description,18729436,
15583,2883635,Quarterly,http://www.springerlink.com/content/1882-7055,18827055,
15657,14761289,,,17419212,
15703,2191377,Monthly,http://www.springerlink.com/content/105441/,2193116,
16740,162523,Quarterly,,,
17800156773,1751648X,,,17516498,
17932,1679260,Quarterly,http://www.journals.elsevier.com/integration-the-vlsi-journal/#description,18727522,
18003,1691864,Semi-monthly,http://www.tandfonline.com/toc/tadr20/current,15685535,
18300156728,19391374,Quarterly,http://www.computer.org/portal/web/tsc,,
19268,10943420,Quarterly,http://hpc.sagepub.com/,17412846,
19309,1641212,Monthly,http://www.journals.elsevier.com/journal-of-systems-and-software/#description,18731228,
19400156805,17441765,,,17441773,
19500157056,17480671,,,1748068X,
19515,10689605,Quarterly,http://www.springer.com/engineering/electronics/journal/10776,15728129,
19600166211,17516528,,,17516536,
19700182337,16877195,Annual,https://www.hindawi.com/journals/ijrc/,16877209,33 weeks
19700186851,17407516,Quarterly,http://www.inderscienceonline.com/loi/ijaac,17407524,
21100223333,19473532,Quarterly,http://www.igi-global.com/gateway/journal/1164,19473540,
21100286806,21682356,Bi-monthly,http://www.ieee.org/,21682364,
21100327713,,,,22239766,
21100331506,20395086,,,,
21100338350,23274662,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907,,
21100338351,21687161,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519,,
21100405702,,,,22638733,
21100409130,20959184,Monthly,http://www.springer.com/computer/journal/11714,20959230,
21100420109,23327766,,,,
21100463939,23144904,Annual,https://www.hindawi.com/journals/je/,23144912,17 weeks
21100781741,22451439,,,22454578,
21100791292,,,,21961115,
21100792090,20832567,Quarterly,https://www.degruyter.com/view/j/jaiscr,24496499,24 weeks
21100799500,25024752,,,25024760,
21100806003,,,,22150986,
21100812121,14514869,,,22177183,
21100820054,17276209,,,23125381,
21100823476,24685925,Quarterly,http://www.keaipublishing.com/en/journals/digital-communications-and-networks/,23528648,30 weeks
21100826382,20893191,,,23029285,
21100826383,,,,20893272,
21100827462,19853157,,,22898107,
21100828027,9743154,,,,
21100829272,,,,20799292,
21100836194,,,,24059595,
21100836264,9752293,,,9749322,
21100843325,24096008,,,23138734,
21100850743,22183000,,,24141267,
21100855883,18476996,Semi-annual,http://www.etfos.unios.hr/ijeces/,18477003,
21100881468,23294949,,http://topc.acm.org/index.cfm,23294957,
21100893766,,,,2297198X,
21112,2286203,Bi-monthly,https://www.tandfonline.com/loi/tjms20,19257082,
22078,10981241,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6858,15206858,
22313,1665316,Monthly,http://www.journals.elsevier.com/performance-evaluation/#description,1872745X,
22315,16174909,Bi-monthly,http://www.springerlink.com/content/106503/,16174917,
23127,45411,Bi-monthly,http://jacm.acm.org/,1557735X,
24162,13359150,Bi-monthly,http://www.cai.sk/,,
24208,13892576,Quarterly,http://www.springerlink.com/content/104755/,15737632,
24303,9205489,Bi-monthly,http://www.journals.elsevier.com/computer-standards-and-interfaces/#description,18727018,
24361,9259902,Bi-monthly,http://www.springerlink.com/content/100289/,15737675,
24802,12100552,Bi-monthly,http://www.nnw.cz/,23364335,
24907,1782770,Quarterly,http://www.springerlink.com/content/100426/,14320452,
25033,189340,Monthly,http://www.computer.org/portal/web/tc,15579956,
25053,15209202,Bi-monthly,http://www.computer.org/portal/web/computingnow/itpro,1941045X,
25061,1419382,Bi-monthly,http://www.journals.elsevier.com/displays/#description,18727387,
25396,9295585,Quarterly,http://www.springerlink.com/content/100255/,15728080,
25531,1070986X,Quarterly,http://www.computer.org/portal/web/computingnow/multimedia,19410166,
25550,3620972,,,,
25569,9251030,Monthly,http://www.springerlink.com/content/100232/,15731979,
25620,0955792X,Bi-monthly,http://logcom.oxfordjournals.org/,1465363X,
25621,7437315,Monthly,http://www.journals.elsevier.com/journal-of-parallel-and-distributed-computing/#description,10960848,
25623,9208542,Monthly,http://www.springerlink.com/content/100302/,15730484,
25626,9424962,Bi-monthly,http://www.springerlink.com/content/100377/,14321882,
25627,13807501,Monthly,http://www.springerlink.com/content/100320/,15737721,
26046,2181266,Monthly,http://www.worldscinet.com/jcsc/jcsc.shtml,17936454,
26098,10459219,Monthly,http://www.computer.org/portal/web/tpds,15582183,
26099,15662535,Bi-monthly,http://www.journals.elsevier.com/information-fusion/#description,18726305,
26131,2544164,,,,
26132,10009000,Bi-monthly,http://www.springerlink.com/content/1000-9000/,18604749,
26138,1678191,Monthly,http://www.journals.elsevier.com/parallel-computing/#description,18727336,
26141,1296264,Quarterly,http://www.worldscinet.com/ppl,1793642X,
26149,1291564,,,,
26200,8408688,Quarterly,http://ieee.ca/index.html,,
26714,10001239,,,,
26738,9467076,Monthly,http://www.springerlink.com/content/0946-7076,14321858,
26799,15708705,Bi-monthly,http://www.journals.elsevier.com/ad-hoc-networks/#description,15708713,
27239,8908044,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65,1558156X,
27275,9266801,Quarterly,http://www.iospress.nl/journal/journal-of-high-speed-networks/,18758940,
27277,10848045,Semi-monthly,https://www.journals.elsevier.com/journal-of-network-and-computer-applications,10958592,
27287,10647570,Quarterly,http://www.springerlink.com/content/101154/,15737705,
27306,1383469X,Bi-monthly,http://www.springerlink.com/content/101750/,15728153,
28424,14710684,Bi-monthly,http://journals.cambridge.org/action/displayJournal?jid=TLP,14753081,
28535,283045,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037,10970037,
28931,0926227X,Bi-monthly,http://www.iospress.nl/journal/journal-of-computer-security/,18758924,
29089,1387974X,Bi-monthly,http://www.springerlink.com/content/103282/,15728188,
29112,15694410,Bi-monthly,http://www.journals.elsevier.com/photonics-and-nanostructures-fundamentals-and-applications/#description,15694429,
3200147819,15741192,Bi-monthly,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description,18731589,
4700151918,15516857,Quarterly,http://tomccap.acm.org/,15516865,
4700152798,15504832,Quarterly,https://jetc.acm.org/,15504840,
4700152807,15513939,Quarterly,http://www.nowpublishers.com/EDA,15513947,
4700152858,15533077,Quarterly,https://dl.acm.org/citation.cfm?id=j960,15533093,
4900152401,18805884,,,,
5200152635,15566056,Semi-annual,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10208,15566064,
5800173367,17518601,Bi-monthly,http://digital-library.theiet.org/IET-CDT,1751861X,
5800179613,17438225,Monthly,http://www.inderscience.com/ijahuc,17438233,
6100152804,17427185,Bi-monthly,http://www.inderscienceonline.com/loi/ijcse,17427193,
6100153019,18632386,Quarterly,https://www.springer.com/journal/11761,18632394,
62723,1065514X,,,15635171,
800147111,15707873,Quarterly,http://www.springerlink.com/content/111140/,15729184,
11600153433,15554120,Bi-monthly,http://gac.sagepub.com/,15554139,
11900154401,15483908,Quarterly,http://www.igi-global.com/gateway/journal/1084,15483916,
12100154405,19391412,Quarterly,http://www.computer.org/portal/web/toh,23294051,
12125,0144929X,Monthly,http://www.tandfonline.com/loi/tbit20,13623001,
12492,10162364,Bi-monthly,http://jise.iis.sinica.edu.tw/pages/issues/past.html,,
12960,10715819,Monthly,https://www.journals.elsevier.com/international-journal-of-human-computer-studies,10959300,
144702,13594338,Quarterly,http://www.springerlink.com/content/1359-4338/,14349957,
144797,21601577,,,21601593,
144891,14626268,Quarterly,http://www.tandfonline.com/loi/ndcr20,17443806,
145523,14355558,Quarterly,http://www.springerlink.com/content/1435-5558/,14355566,
145669,13895753,Quarterly,http://www.springerlink.com/content/106595/,15729362,
145743,1093023X,,,,
14879,15708268,Quarterly,http://www.journals.elsevier.com/journal-of-web-semantics/#description,18737749,
15492,15462234,Quarterly,http://www.igi-global.com/gateway/journal/1071,15465012,
15688,8887985,Semi-annual,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems,15587959,
15703,2191377,Monthly,http://www.springerlink.com/content/105441/,2193116,
16740,162523,Quarterly,,,
17700156101,17837677,Quarterly,http://www.springerlink.com/content/121040/,17838738,
17954,10255842,Semi-monthly,http://www.tandfonline.com/loi/gcmb20,14768259,
18003,1691864,Semi-monthly,http://www.tandfonline.com/toc/tadr20/current,15685535,
18947,9241868,Tri-annual,http://www.springerlink.com/content/100343/,15731391,
19300156903,19358237,Quarterly,http://www.nowpublishers.com/MAL,19358245,
19400158708,18759521,Bi-monthly,http://www.journals.elsevier.com/entertainment-computing/,1875953X,
19419,7475632,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/759/description#description,18737692,
19420,10447318,Monthly,http://www.tandfonline.com/loi/hihc20,15327590,
19700166503,13430130,Bi-monthly,http://www.fujipress.jp/JACIII/index.html,18838014,
19700176047,21522715,Monthly,http://online.liebertpub.com/loi/cyber,21522723,
19700177034,19493045,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5165369,,
19700177337,18695450,Annual,http://link.springer.com/journal/13278,18695469,
19700182320,16875893,Irrregular (0),https://www.hindawi.com/journals/ahci/,16875907,36 weeks
19700186855,19367228,Quarterly,http://www.rit.edu/gccis/taccess/index.html,19367236,
19700186865,16877047,Irrregular (0),https://www.hindawi.com/journals/ijcgt/,16877055,18 weeks
19700186872,15573958,Quarterly,http://www.igi-global.com/gateway/journal/1095,15573966,
19700200832,22111662,Tri-annual,http://link.springer.com/journal/10758,22111670,
19900191735,17568757,Quarterly,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1756-8765,17568765,
200147134,13960466,,,,
21100200639,1757191X,Tri-annual,"http://www.intellectbooks.co.uk/journals/view-Journal,id=164/",17571928,
21100204505,14498618,Annual,http://journal.acs.org.au/index.php/ajis/index,13262238,20 weeks
21100206263,17930057,Tri-annual,http://www.worldscinet.com/nmnc/nmnc.shtml,17937027,
21100211724,18724981,Quarterly,http://www.iospress.nl/journal/intelligent-decision-technologies/,18758843,
21100220473,1942390X,Quarterly,http://www.igi-global.com/gateway/journal/1126,19423918,
21100228541,22128689,,,,
21100262320,21682216,Monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221021#AimsScope,21682232,
21100274221,21682267,Monthly,http://www.ieeesmc.org/publications/transactions-on-cybernetics,21682275,
21100283377,13245821,,,,
21100285028,21682291,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221037,21682305,
