scopus_source_id,print_issn,e_issn,frequency,review_time,journal_website
21100855992,17571170,17571189,Quarterly,,https://www.inderscienceonline.com/loi/ijcee
21100855995,20439989,20439997,,,
21100856541,,22137459,,,
21100857212,,24523100,,,
21100857397,1941627X,19416288,,,
21100857424,,22394303,,,
21100857591,23740353,23740361,Quarterly,,http://tsas.acm.org/index.cfm
21100862637,,22108327,,,
21100863113,19478208,19478216,Quarterly,,http://www.igi-global.com/gateway/journal/1169
21100863714,21557098,21557101,Quarterly,,http://www.igi-global.com/gateway/journal/41023
21100864387,19479263,19479271,Quarterly,,http://www.igi-global.com/gateway/journal/1149
21100865401,15372456,19435932,,,
21100868216,25396161,25396218,,,
21100868821,,22969144,,,
21100870845,,21974314,,,
21100872775,17453194,17453208,,,
21100873337,,21943206,,,
21100874186,,24699322,,,
21100875801,,20567189,,,
21100881468,23294949,23294957,Quarterly,,http://topc.acm.org/index.cfm
21100886132,,24709476,,,
21100894112,21532974,23327383,,,
21100899523,24721840,24721832,Quarterly,,http://www.tandfonline.com/loi/hiap21
21100900379,,23773766,,,
21141,220434,15289028,Bi-monthly,,https://asmedigitalcollection.asme.org/dynamicsystems
21451,15414914,,Semi-annual,15 weeks,http://www.ncolr.org/issues/jiol
21579,10407790,15210626,Monthly,,http://www.tandfonline.com/loi/unhb20
22140,0364765X,15265471,Quarterly,,https://pubsonline.informs.org/journal/moor
22206,15677818,15729796,Quarterly,,http://www.springerlink.com/content/108905/
22238,0030364X,15265463,Bi-monthly,,https://pubsonline.informs.org/journal/opre
22315,16174909,16174917,Bi-monthly,,http://www.springerlink.com/content/106503/
22476,7168756,7180764,,,
22545,10002383,,Bi-monthly,,
22679,10065911,,,,
22798,10000054,,,,
23018,9579656,18784712,Quarterly,,http://booksandjournals.brillonline.com/content/18784712
23054,10493301,15581195,Quarterly,,http://tomacs.acm.org/
23087,1784617,14320541,Monthly,,http://www.springerlink.com/content/100117/
23453,13862073,18755402,Monthly,,http://eurekaselect.com/
23604,1692607,18727565,Monthly,,http://www.elsevier.com/locate/cmpb
23671,1676393,18727182,Monthly,,http://www.journals.elsevier.com/speech-communication/#description
23706,15320464,15320480,Monthly,,https://www.sciencedirect.com/journal/journal-of-biomedical-informatics/issues
23871,9332790,14321378,Quarterly,,http://www.springerlink.com/content/100359/
24201,9574174,18736793,Semi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/939/description#description
24208,13892576,15737632,Quarterly,,http://www.springerlink.com/content/104755/
24222,1389130,15882861,Monthly,,http://www.springerlink.com/content/101080/
24364,15462218,15462226,Monthly,,http://www.techscience.com/cmc/
24407,0010485X,14365057,Monthly,,http://www.springerlink.com/content/103076/
24501,14200597,15731499,Bi-monthly,,http://www.springerlink.com/content/101744/
24593,3645916,18732984,Quarterly,,https://www.journals.elsevier.com/calphad
24595,1697439,18733239,Monthly,,http://www.journals.elsevier.com/chemometrics-and-intelligent-laboratory-systems/#description
24600,981354,18734375,Monthly,,http://www.journals.elsevier.com/computers-and-chemical-engineering/
24619,0920654X,15734951,Monthly,,http://www.springerlink.com/content/102928/
24623,2196336,17936888,Bi-monthly,,http://www.worldscinet.com/jtcc/jtcc.shtml
24756,3406253,,Bi-monthly,,http://match.pmf.kg.ac.rs/
24807,9252312,18728286,Semi-monthly,,http://www.journals.elsevier.com/neurocomputing/#description
24927,14689367,14689375,Quarterly,,http://www.tandfonline.com/loi/cdss20
24932,1782312,,Monthly,,http://www.degruyter.com/view/j/auto
25022,15361268,15582590,Quarterly,,https://ieeexplore.ieee.org/servlet/opac?punumber=7756
25040,10919856,15265528,Quarterly,,https://pubsonline.informs.org/journal/ijoc
25053,15209202,1941045X,Bi-monthly,,http://www.computer.org/portal/web/computingnow/itpro
25397,10001026,,,,
25479,15986446,20054092,Monthly,,http://www.springer.com/engineering/robotics/journal/12555
25495,12696935,,,,
25507,3505596,,Quarterly,,http://www.informatica.si/
25509,8905401,10902651,Bi-monthly,,http://www.journals.elsevier.com/information-and-computation/#description
25531,1070986X,19410166,Quarterly,,http://www.computer.org/portal/web/computingnow/multimedia
25612,14634201,,Quarterly,,http://ijcd.quintessenz.de/
25631,13614568,17407842,Quarterly,,http://www.tandfonline.com/loi/tham20
25710,1630563,15322467,Monthly,,http://www.tandfonline.com/loi/lnfa20
25862,9251022,15737586,Monthly,,http://www.springerlink.com/content/100256/
25879,14220067,,Semi-monthly,11 weeks,http://www.mdpi.com/journal/ijms
25978,10179909,1560229X,Quarterly,,http://spie.org/jei
2600147402,13881957,15728439,Quarterly,,http://www.springerlink.com/content/103461/
26004,1531636X,15580830,Quarterly,,http://www.ieee.org/
26132,10009000,18604749,Bi-monthly,,http://www.springerlink.com/content/1000-9000/
26183,2664909,13652729,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2729
26540,1489267,15315169,Quarterly,,http://www.mitpressjournals.org/cmj
26621,10437398,15289044,Quarterly,,https://asmedigitalcollection.asme.org/electronicpackaging
26644,1063293X,15312003,Quarterly,,http://cer.sagepub.com/
26693,13301365,,,,
26801,8912017,15309312,Quarterly,50 weeks,http://www.mitpressjournals.org/loi/coli
26941,405833,15737187,Bi-monthly,,http://www.springerlink.com/content/100341/
26985,231584,16083210,Bi-monthly,,http://www.springerlink.com/content/0023-1584/
27187,1045926X,10958533,,,
27188,10943501,,Tri-annual,53 weeks,http://www.lltjournal.org/
27237,10636692,15582566,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=90
27277,10848045,10958592,Semi-monthly,,https://www.journals.elsevier.com/journal-of-network-and-computer-applications
27676,2196867,17936896,Quarterly,,http://www.worldscientific.com/worldscinet/jams
27686,10012400,,,,
27728,17422876,,,,
27871,15320626,15320634,Semi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1532-0634
27873,15227383,,,,
28077,1291831,17936586,Monthly,,http://www.worldscinet.com/ijmpc/ijmpc.shtml
28347,15261719,,,,
28454,3321649,,Bi-monthly,,http://www.emeraldinsight.com/loi/compel
28456,9257721,1879081X ,Monthly,,http://www.journals.elsevier.com/computational-geometry/#description
28494,207160,10290265,Monthly,,http://www.tandfonline.com/loi/gcom20
28497,2665611,13616420,Monthly,,http://iopscience.iop.org/0266-5611/
28499,13826905,15732886,Bi-monthly,,http://www.springerlink.com/content/102924/
28511,13873954,17445051,Bi-monthly,,http://www.tandfonline.com/loi/nmcm20
28642,15261492,15261506,Monthly,,http://www.techscience.com/cmes/2018/index2018.html
28704,9650393,1361651X,Bi-monthly,,http://iopscience.iop.org/0965-0393/
29114,0305215X,10290273,Monthly,,http://www.tandfonline.com/loi/geno20
29161,9242716,18728235,Monthly,,http://www.journals.elsevier.com/isprs-journal-of-photogrammetry-and-remote-sensing/#description
29556,2197200,17576334,Bi-monthly,,http://www.worldscinet.com/jbcb
29805,190578,18792022,Bi-monthly,,http://www.journals.elsevier.com/isa-transactions/#description
30232,0424267X,18423264,Quarterly,,http://ecocyb.ase.ro/2018a.htm
30441,1681699,18727107,Monthly,,http://www.journals.elsevier.com/computers-and-electronics-in-agriculture/#description
3100147401,15749541,18780512,Bi-monthly,,http://www.journals.elsevier.com/ecological-informatics/#description
3200147702,17407494,17407508,,,
3200147819,15741192,18731589,Bi-monthly,,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description
36450,0142694X,18726909,Bi-monthly,,http://www.journals.elsevier.com/design-studies/#description
4100151705,16485831,23358971,Semi-annual,20 weeks,https://www.mii.lt/informatics_in_education/
4400151506,16874145,16874153,,,
4700152301,15564959,15564967,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1556-4967
4700152490,18616410,18616429,Bi-monthly,,http://www.springerlink.com/content/120019/
4700152622,87563894,15597075,Bi-monthly,,https://link.springer.com/journal/11528
4700152722,7317131,15553337,Quarterly,,http://www.tandfonline.com/loi/wtsq20
4700152809,16831470,,,,
4700152823,15443574,,,,
5000153603,13465597,,,,
5000154502,14785951,1478596X,Quarterly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1478-596X
5000157801,9601295,14698072,Monthly,,http://journals.cambridge.org/action/displayJournal?jid=MSC
5100155074,15499618,15499626,Monthly,,https://pubs.acs.org/loi/jctcce?expanded=14
5100155079,17518644,17518652,Semi-monthly,,http://digital-library.theiet.org/IET-CTA
5100155103,17511577,18755879,Quarterly,,http://www.journals.elsevier.com/journal-of-informetrics/#description
51658,13483447,,,,
5200152703,14768186,17518520,Bi-monthly,,https://www.springer.com/engineering/control/journal/11633
5200152822,18625347,18625355,Tri-annual,,http://www.springer.com/content/120452/
5300152202,17518628,17518636,Semi-monthly,,http://digital-library.theiet.org/IET-COM
5300152722,17381584,17381991,Monthly,,http://www.techno-press.org/?journal=sss&subpage=5
54666,14709503,17415225,,,
5700153460,10538801,19364792,Quarterly,,https://link.springer.com/journal/12109
57810,12962074,17783674,Quarterly,,https://www.journals.elsevier.com/journal-of-cultural-heritage
57844,16102940,9485023,Annual,,http://www.springerlink.com/content/100529/
5800179620,17475139,1475939X,Tri-annual,,http://www.tandfonline.com/loi/rtpe20
5800207506,17466172,17466180,Monthly,,http://www.inderscience.com/jhome.php?jcode=ijmic
5800207673,9583440,14740109,Tri-annual,,http://journals.cambridge.org/action/displayJournal?jid=REC
5800213394,13600834,14698404,Tri-annual,,http://www.tandfonline.com/loi/cict20
58655,16711793,,,,
6000152729,0024094X,15309282,Bi-monthly,,http://www.mitpressjournals.org/loi/leon
6000152745,9611215,15314812,Annual,,http://www.mitpressjournals.org/loi/lmj
6000153223,1477965X,17589533,Tri-annual,,"http://www.intellectbooks.co.uk/journals/view-Journal,id=142/"
6100152807,17415357,17415365,Quarterly,,http://www.inderscience.com/ijvcm
6200180184,1007449X,,,,
6300153121,7181876,,Tri-annual,,http://www.jtaer.com/
6400153135,17510473,,Annual,17 weeks,http://www.scfbm.org/
6400153138,16875591,16875605,Annual,18 weeks,https://www.hindawi.com/journals/mse/
6400153154,16875249,16875257,Annual,19 weeks,https://www.hindawi.com/journals/jcse/
6400153175,1741539X,17415403,,,
6700153291,17520509,,,,
7000153205,17262135,16848799,Quarterly,,http://www.iseis.org/jei
7100153120,17881994,,,,
7900153143,17402123,17402131,,,
8300153137,17442621,1744263X,,,
88345,9255001,15732916,Monthly,,http://www.springerlink.com/content/100288/
88934,15487717,15487725,Quarterly,,http://www.igi-global.com/gateway/journal/1075
9000153101,15513955,15513963,,,
9000153105,1751570X,18787460,Quarterly,,http://www.journals.elsevier.com/nonlinear-analysis-hybrid-systems/#description
95101,15523098,19410468,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8860
9700153238,9696016,14753995,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-3995
11300153726,1088467X,15714128,Bi-monthly,,https://www.iospress.nl/journal/intelligent-data-analysis/
11700154323,15803139,18545165,Tri-annual,15 weeks,http://www.ias-iss.org/ojs/IAS/
12320,10847529,15208532,Monthly,,http://www.opticsinfobase.org/josaa/home.cfm
12961,10642307,15556530,Bi-monthly,,http://www.springerlink.com/content/1064-2307/
12984,9328092,14321769,Annual,,http://www.springerlink.com/content/100522/
130138,14332833,14332825,Quarterly,,http://www.springerlink.com/content/1433-2833
13024,0324721X,,Semi-annual,,http://www.inf.u-szeged.hu/actacybernetica/edb/index.xml
13803,9235965,18792677,Monthly,,http://www.journals.elsevier.com/signal-processing-image-communication/#description
14500154734,18645909,18645917,Quarterly,,http://link.springer.com/journal/12065
15109,9168532,,,,
17271,13618415,13618423,Bi-monthly,,http://www.journals.elsevier.com/medical-image-analysis/#description
17700155303,17558301,1755831X,Quarterly,,http://www.inderscienceonline.com/loi/ijbm
19400158515,18669956,18669964,Quarterly,,http://www.springerlink.com/content/1866-9956
19700166503,13430130,18838014,Bi-monthly,,http://www.fujipress.jp/JACIII/index.html
19700177336,18688071,1868808X,Bi-monthly,,http://link.springer.com/journal/13042
19700201529,18826695,,,,
19900191975,17528909,17528917,,,
21100198475,15775097,,,,
21100211724,18724981,18758843,Quarterly,,http://www.iospress.nl/journal/intelligent-decision-technologies/
21100211768,17529131,1752914X,,,
21100216567,20474938,20474946,Bi-monthly,,http://digital-library.theiet.org/content/journals/iet-bmt
21100217227,22286179,23641827,Quarterly,,http://link.springer.com/journal/40998
21100223313,20734212,20734239,,,
21100243801,22134794,22134808,Bi-monthly,,https://brill.com/view/journals/msr/msr-overview.xml?rskey=zrSbvQ&result=1
21100244604,,20793537,,,
21100259128,15576418,,,,
21100285411,2161024X,,,,
21100396507,21585571,21576203,Quarterly,,http://content.iospress.com/journals/algorithmic-finance
21100440516,,21507988,,,
21100464776,2311004X,23105070,,,
21100792090,20832567,24496499,Quarterly,24 weeks,https://www.degruyter.com/view/j/jaiscr
21100818502,23221437,23452773,,,
21100818722,22237038,22264116,,,
21100826268,15082806,23007036,Quarterly,20 weeks,https://journals.agh.edu.pl/csci
21100856541,,22137459,,,
21100863714,21557098,21557101,Quarterly,,http://www.igi-global.com/gateway/journal/41023
21100869486,20960433,20960662,,,
21100890645,24426571,25483161,,,
21100900151,,2313433X,,,
21100900379,,23773766,,,
23486,14329360,14330369,Quarterly,,http://link.springer.com/journal/791
23607,8956111,18790771,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/292/description#description
23671,1676393,18727182,Monthly,,http://www.journals.elsevier.com/speech-communication/#description
24161,10773142,1090235X,Monthly,,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description
24254,1628828,19393539,Monthly,,http://www.computer.org/portal/web/tpami
24306,10512004,10954333,Monthly,,http://www.journals.elsevier.com/digital-signal-processing/#description
24310,2180014,17936381,Monthly,,http://www.worldscinet.com/ijprai/ijprai.shtml
24822,14337541,1433755X,Quarterly,,http://www.springerlink.com/content/103609/
24823,313203,18735142,Monthly,,http://www.journals.elsevier.com/pattern-recognition/#description
24825,1678655,18727344,Monthly,,http://www.journals.elsevier.com/pattern-recognition/#description
25535,10772626,19410506,Monthly,,http://www.computer.org/portal/web/tvcg
25548,1651684,18727557,Monthly,,http://www.journals.elsevier.com/signal-processing/#description
25549,2628856,18728138,Monthly,,http://www.journals.elsevier.com/image-and-vision-computing/#description
25592,10473203,10959076,Bi-monthly,,http://www.journals.elsevier.com/journal-of-visual-communication-and-image-representation/#description
25644,10547460,15313263,Quarterly,,https://www.mitpressjournals.org/toc/pvar/27/2
25962,13682199,1743131X ,Bi-monthly,,http://www.tandfonline.com/loi/YIMS
26146,1782789,14322315,Bi-monthly,,http://www.springerlink.com/content/100388/
26802,13812416,15728110,Quarterly,,http://link.springer.com/journal/10772
28501,9249907,15737683,Monthly,,http://www.springerlink.com/content/100293/
34202,1557170X,,,,
35932,8999457,10981098,Quarterly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1098
4700151613,14738716,14738724,Quarterly,,http://ivi.sagepub.com/
4700152485,10546618,,,,
4700152490,18616410,18616429,Bi-monthly,,http://www.springerlink.com/content/120019/
5100155078,15722740,15722759,Quarterly,,http://www.nowpublishers.com/CGV
5400152646,17519659,17519667,Monthly,,http://digital-library.theiet.org/IET-IPR
5800208235,13875868,15427633,Quarterly,,http://www.tandfonline.com/loi/hscc20
7000153231,17519632,17519640,Bi-monthly,,http://digital-library.theiet.org/IET-CVI
72242,9205691,15731405,Monthly,,http://www.springerlink.com/content/100272/
87936,10036059,,,,
10300153313,15399087,15583465,Bi-monthly,,http://acmtecs.acm.org/
11400153333,19398018,19398115,Monthly,,http://www.springerlink.com/content/1939-8018
11900154399,15483924,15483932,Quarterly,,http://www.igi-global.com/gateway/journal/1085
12000154348,15483886,15483894,Quarterly,,http://www.igi-global.com/gateway/journal/1091
12100154406,15443566,15443973,Quarterly,,http://taco.acm.org/
12100157172,17411068,17411076,Bi-monthly,,http://www.inderscienceonline.com/loi/ijes
12189,1569190X,18781462,Bi-monthly,,http://www.journals.elsevier.com/simulation-modelling-practice-and-theory/#description
12262,9259856,15728102,Bi-monthly,,http://www.springerlink.com/content/100266/
12264,0167739X,18727115,Monthly,,https://www.sciencedirect.com/journal/future-generation-computer-systems
12300,10638210,15579999,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=92
12305,3064379,18736076,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description
12398,13837621,18736165,Monthly,,http://www.journals.elsevier.com/journal-of-systems-architecture/#description
12409,9236082,15730824,Quarterly,,http://www.springerlink.com/content/100319/
12492,10162364,,Bi-monthly,,http://jise.iis.sinica.edu.tw/pages/issues/past.html
12960,10715819,10959300,Monthly,,https://www.journals.elsevier.com/international-journal-of-human-computer-studies
12984,9328092,14321769,Annual,,http://www.springerlink.com/content/100522/
13130,9268782,15737578,Quarterly,,http://www.springerlink.com/content/100257/
13184,104655,18792944,Monthly,,http://www.journals.elsevier.com/computer-physics-communications/#description
13581,10638016,15338010,Quarterly,,http://www.igi-global.com/gateway/journal/1072
13646,10668888,0949877X,Bi-monthly,,http://www.springerlink.com/content/100392/
14411,14614111,17415179,,,
14965,1386145X,15731413,Quarterly,,http://www.springerlink.com/content/101757/
14966,2786125,18786642,Quarterly,,http://www.journals.elsevier.com/journal-of-manufacturing-systems/#description
15109,9168532,,,,
15300154801,16876172,,,,
15463,2721732,19374143,Bi-monthly,,http://www.computer.org/portal/web/computingnow/micro
15484,1206212X,,,,
15552,1419331,18729436,Bi-monthly,,http://www.journals.elsevier.com/microprocessors-and-microsystems/#description
15583,2883635,18827055,Quarterly,,http://www.springerlink.com/content/1882-7055
15657,14761289,17419212,,,
15703,2191377,2193116,Monthly,,http://www.springerlink.com/content/105441/
16740,162523,,Quarterly,,
17800156773,1751648X,17516498,,,
17932,1679260,18727522,Quarterly,,http://www.journals.elsevier.com/integration-the-vlsi-journal/#description
18003,1691864,15685535,Semi-monthly,,http://www.tandfonline.com/toc/tadr20/current
18300156728,19391374,,Quarterly,,http://www.computer.org/portal/web/tsc
19268,10943420,17412846,Quarterly,,http://hpc.sagepub.com/
19309,1641212,18731228,Monthly,,http://www.journals.elsevier.com/journal-of-systems-and-software/#description
19400156805,17441765,17441773,,,
19500157056,17480671,1748068X,,,
19515,10689605,15728129,Quarterly,,http://www.springer.com/engineering/electronics/journal/10776
19600166211,17516528,17516536,,,
19700182337,16877195,16877209,Annual,33 weeks,https://www.hindawi.com/journals/ijrc/
19700186851,17407516,17407524,Quarterly,,http://www.inderscienceonline.com/loi/ijaac
21100223333,19473532,19473540,Quarterly,,http://www.igi-global.com/gateway/journal/1164
21100286806,21682356,21682364,Bi-monthly,,http://www.ieee.org/
21100327713,,22239766,,,
21100331506,20395086,,,,
21100338350,23274662,,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907
21100338351,21687161,,Quarterly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519
21100405702,,22638733,,,
21100409130,20959184,20959230,Monthly,,http://www.springer.com/computer/journal/11714
21100420109,23327766,,,,
21100463939,23144904,23144912,Annual,17 weeks,https://www.hindawi.com/journals/je/
21100781741,22451439,22454578,,,
21100791292,,21961115,,,
21100792090,20832567,24496499,Quarterly,24 weeks,https://www.degruyter.com/view/j/jaiscr
21100799500,25024752,25024760,,,
21100806003,,22150986,,,
21100812121,14514869,22177183,,,
21100820054,17276209,23125381,,,
21100823476,24685925,23528648,Quarterly,30 weeks,http://www.keaipublishing.com/en/journals/digital-communications-and-networks/
21100826382,20893191,23029285,,,
21100826383,,20893272,,,
21100827462,19853157,22898107,,,
21100828027,9743154,,,,
21100829272,,20799292,,,
21100836194,,24059595,,,
21100836264,9752293,9749322,,,
21100843325,24096008,23138734,,,
21100850743,22183000,24141267,,,
21100855883,18476996,18477003,Semi-annual,,http://www.etfos.unios.hr/ijeces/
21100881468,23294949,23294957,,,http://topc.acm.org/index.cfm
21100893766,,2297198X,,,
21112,2286203,19257082,Bi-monthly,,https://www.tandfonline.com/loi/tjms20
22078,10981241,15206858,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6858
22313,1665316,1872745X,Monthly,,http://www.journals.elsevier.com/performance-evaluation/#description
22315,16174909,16174917,Bi-monthly,,http://www.springerlink.com/content/106503/
23127,45411,1557735X,Bi-monthly,,http://jacm.acm.org/
24162,13359150,,Bi-monthly,,http://www.cai.sk/
24208,13892576,15737632,Quarterly,,http://www.springerlink.com/content/104755/
24303,9205489,18727018,Bi-monthly,,http://www.journals.elsevier.com/computer-standards-and-interfaces/#description
24361,9259902,15737675,Bi-monthly,,http://www.springerlink.com/content/100289/
24802,12100552,23364335,Bi-monthly,,http://www.nnw.cz/
24907,1782770,14320452,Quarterly,,http://www.springerlink.com/content/100426/
25033,189340,15579956,Monthly,,http://www.computer.org/portal/web/tc
25053,15209202,1941045X,Bi-monthly,,http://www.computer.org/portal/web/computingnow/itpro
25061,1419382,18727387,Bi-monthly,,http://www.journals.elsevier.com/displays/#description
25396,9295585,15728080,Quarterly,,http://www.springerlink.com/content/100255/
25531,1070986X,19410166,Quarterly,,http://www.computer.org/portal/web/computingnow/multimedia
25550,3620972,,,,
25569,9251030,15731979,Monthly,,http://www.springerlink.com/content/100232/
25620,0955792X,1465363X,Bi-monthly,,http://logcom.oxfordjournals.org/
25621,7437315,10960848,Monthly,,http://www.journals.elsevier.com/journal-of-parallel-and-distributed-computing/#description
25623,9208542,15730484,Monthly,,http://www.springerlink.com/content/100302/
25626,9424962,14321882,Bi-monthly,,http://www.springerlink.com/content/100377/
25627,13807501,15737721,Monthly,,http://www.springerlink.com/content/100320/
26046,2181266,17936454,Monthly,,http://www.worldscinet.com/jcsc/jcsc.shtml
26098,10459219,15582183,Monthly,,http://www.computer.org/portal/web/tpds
26099,15662535,18726305,Bi-monthly,,http://www.journals.elsevier.com/information-fusion/#description
26131,2544164,,,,
26132,10009000,18604749,Bi-monthly,,http://www.springerlink.com/content/1000-9000/
26138,1678191,18727336,Monthly,,http://www.journals.elsevier.com/parallel-computing/#description
26141,1296264,1793642X,Quarterly,,http://www.worldscinet.com/ppl
26149,1291564,,,,
26200,8408688,,Quarterly,,http://ieee.ca/index.html
26714,10001239,,,,
26738,9467076,14321858,Monthly,,http://www.springerlink.com/content/0946-7076
26799,15708705,15708713,Bi-monthly,,http://www.journals.elsevier.com/ad-hoc-networks/#description
27239,8908044,1558156X,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65
27275,9266801,18758940,Quarterly,,http://www.iospress.nl/journal/journal-of-high-speed-networks/
27277,10848045,10958592,Semi-monthly,,https://www.journals.elsevier.com/journal-of-network-and-computer-applications
27287,10647570,15737705,Quarterly,,http://www.springerlink.com/content/101154/
27306,1383469X,15728153,Bi-monthly,,http://www.springerlink.com/content/101750/
28424,14710684,14753081,Bi-monthly,,http://journals.cambridge.org/action/displayJournal?jid=TLP
28535,283045,10970037,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037
28931,0926227X,18758924,Bi-monthly,,http://www.iospress.nl/journal/journal-of-computer-security/
29089,1387974X,15728188,Bi-monthly,,http://www.springerlink.com/content/103282/
29112,15694410,15694429,Bi-monthly,,http://www.journals.elsevier.com/photonics-and-nanostructures-fundamentals-and-applications/#description
3200147819,15741192,18731589,Bi-monthly,,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description
4700151918,15516857,15516865,Quarterly,,http://tomccap.acm.org/
4700152798,15504832,15504840,Quarterly,,https://jetc.acm.org/
4700152807,15513939,15513947,Quarterly,,http://www.nowpublishers.com/EDA
4700152858,15533077,15533093,Quarterly,,https://dl.acm.org/citation.cfm?id=j960
4900152401,18805884,,,,
5200152635,15566056,15566064,Semi-annual,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10208
5800173367,17518601,1751861X,Bi-monthly,,http://digital-library.theiet.org/IET-CDT
5800179613,17438225,17438233,Monthly,,http://www.inderscience.com/ijahuc
6100152804,17427185,17427193,Bi-monthly,,http://www.inderscienceonline.com/loi/ijcse
6100153019,18632386,18632394,Quarterly,,https://www.springer.com/journal/11761
62723,1065514X,15635171,,,
800147111,15707873,15729184,Quarterly,,http://www.springerlink.com/content/111140/
11600153433,15554120,15554139,Bi-monthly,,http://gac.sagepub.com/
11900154401,15483908,15483916,Quarterly,,http://www.igi-global.com/gateway/journal/1084
12100154405,19391412,23294051,Quarterly,,http://www.computer.org/portal/web/toh
12125,0144929X,13623001,Monthly,,http://www.tandfonline.com/loi/tbit20
12492,10162364,,Bi-monthly,,http://jise.iis.sinica.edu.tw/pages/issues/past.html
12960,10715819,10959300,Monthly,,https://www.journals.elsevier.com/international-journal-of-human-computer-studies
144702,13594338,14349957,Quarterly,,http://www.springerlink.com/content/1359-4338/
144797,21601577,21601593,,,
144891,14626268,17443806,Quarterly,,http://www.tandfonline.com/loi/ndcr20
145523,14355558,14355566,Quarterly,,http://www.springerlink.com/content/1435-5558/
145669,13895753,15729362,Quarterly,,http://www.springerlink.com/content/106595/
145743,1093023X,,,,
14879,15708268,18737749,Quarterly,,http://www.journals.elsevier.com/journal-of-web-semantics/#description
15492,15462234,15465012,Quarterly,,http://www.igi-global.com/gateway/journal/1071
15688,8887985,15587959,Semi-annual,,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems
15703,2191377,2193116,Monthly,,http://www.springerlink.com/content/105441/
16740,162523,,Quarterly,,
17700156101,17837677,17838738,Quarterly,,http://www.springerlink.com/content/121040/
17954,10255842,14768259,Semi-monthly,,http://www.tandfonline.com/loi/gcmb20
18003,1691864,15685535,Semi-monthly,,http://www.tandfonline.com/toc/tadr20/current
18947,9241868,15731391,Tri-annual,,http://www.springerlink.com/content/100343/
19300156903,19358237,19358245,Quarterly,,http://www.nowpublishers.com/MAL
19400158708,18759521,1875953X,Bi-monthly,,http://www.journals.elsevier.com/entertainment-computing/
19419,7475632,18737692,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/759/description#description
19420,10447318,15327590,Monthly,,http://www.tandfonline.com/loi/hihc20
19700166503,13430130,18838014,Bi-monthly,,http://www.fujipress.jp/JACIII/index.html
19700176047,21522715,21522723,Monthly,,http://online.liebertpub.com/loi/cyber
19700177034,19493045,,Quarterly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5165369
19700177337,18695450,18695469,Annual,,http://link.springer.com/journal/13278
19700182320,16875893,16875907,Irrregular (0),36 weeks,https://www.hindawi.com/journals/ahci/
19700186855,19367228,19367236,Quarterly,,http://www.rit.edu/gccis/taccess/index.html
19700186865,16877047,16877055,Irrregular (0),18 weeks,https://www.hindawi.com/journals/ijcgt/
19700186872,15573958,15573966,Quarterly,,http://www.igi-global.com/gateway/journal/1095
19700200832,22111662,22111670,Tri-annual,,http://link.springer.com/journal/10758
19900191735,17568757,17568765,Quarterly,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1756-8765
200147134,13960466,,,,
21100200639,1757191X,17571928,Tri-annual,,"http://www.intellectbooks.co.uk/journals/view-Journal,id=164/"
21100204505,14498618,13262238,Annual,20 weeks,http://journal.acs.org.au/index.php/ajis/index
21100206263,17930057,17937027,Tri-annual,,http://www.worldscinet.com/nmnc/nmnc.shtml
21100211724,18724981,18758843,Quarterly,,http://www.iospress.nl/journal/intelligent-decision-technologies/
21100220473,1942390X,19423918,Quarterly,,http://www.igi-global.com/gateway/journal/1126
21100228541,22128689,,,,
21100262320,21682216,21682232,Monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221021#AimsScope
